"Department","Department_Name","Division","Gender","Base_Salary","Overtime_Pay","Longevity_Pay","Grade"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$112,267","$0","$8,950.52","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$112,267","$0","$2,281.84","N24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$112,267","$0","$3,448.74","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$112,267","$0","$1,824.42","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$108,103.5689","$216.6","$0","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$86,103","$0","$4,076.04","18"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$107,367","$0","$5,097.58","23"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$86,103","$0","$6,836.38","18"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$122,842","$41,922.84","$5,246.26","N26"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$101,040.3","$0","$8,084.56","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$107,367","$0","$8,554.02","23"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$93,986","$1,491.16","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$107,367","$17,762.51","$5,097.58","23"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$107,367","$15,282.61","$8,554.02","23"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$82,217.0259","$3,343.8","$0","23"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$93,986","$1,531.67","$4,454.99","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$102,682","$0","$4,872.16","22"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$73,821.0008","$0","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$58,848.9133","$0","$0","13"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$56,671.5126","$564.02","$0","13"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$107,074.802","$0","$0","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$164,000","$0","$0","EX3"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$74,649.0155","$0","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$80,842.7682","$40,178.38","$0","22"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$85,471.7181","$2,046.34","$0","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$72,476.3448","$5,635.92","$0","18"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$71,741.8108","$2,354.9","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$105,034.4877","$0","$0","N25"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$94,713.3","$117.94","$0","21"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$67,389.8932","$1,166.37","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$74,032.6903","$720.77","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$74,803.5279","$1,834.22","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$109,333","$0","$0","N25"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$74,864.655","$8,586.12","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$67,619.655","$2,166.82","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$86,957.595","$4,276.6","$0","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$112,832.595","$0","$0","N25"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$65,549.655","$0","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$76,934.655","$0","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$65,549.655","$0","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$63,479.655","$21,364.27","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$79,004.655","$0","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$76,417.155","$19,133.17","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$65,549.655","$2,434.57","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$72,794.655","$0","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$74,864.655","$188.97","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$93,052.71","$0","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$79,418.655","$114.55","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$92,459.655","$0","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$71,333","$4,038.25","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$56,833","$0","$0","13"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$65,887.72","$2,280.97","$0","13"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$67,182.37","$650.25","$0","16"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$65,833","$427.3","$0","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$73,390.08","$474.83","$0","16"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$74,333","$0","$0","N23"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$83,333","$0","$0","N23"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$69,442","$50.08","$0","13"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$62,368.89","$0","$0","18"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$186,000","$0","$0","EX3"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$107,367","$0","$0","23"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$54,333","$1,645.74","$0","16"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$82,133","$0","$0","23"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$62,368.89","$0","$0","18"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$85,426","$0","$0","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$93,986","$0","$7,472.55","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$69,442","$0","$3,276.15","13"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$112,267","$0","$8,950.52","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$112,267","$0","$8,950.52","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$93,986","$0","$5,205.55","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$93,986","$6,584.83","$7,472.55","20"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$84,370.6286","$1,596.81","$0","18"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$117,424","$73,603.29","$1,908.14","N25"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$117,424","$0","$0","N25"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","M","$77,191.1091","$430.29","$0","17"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$88,697.1623","$319.83","$0","22"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$56,133.5","$1,233.04","$1,371.39","24"
"HHS","Department of Health and Human Services","HHS 60 Services to End and Prevent Homelessness Division","F","$76,503.97","$0","$0","20"
