Report_Year,Year,Item,Vehicle_Type,Data
2011,2010,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,190202782
2011,2010,No._Vehicles_Registered,Motorcycles,8009503
2011,2010,No._Vehicles_Registered,Buses,846051
2011,2010,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,40241658
2011,2010,No._Vehicles_Registered,Single Unit Trucks,8217189
2011,2010,No._Vehicles_Registered,Combination Trucks,2552865
2011,2010,No._Vehicles_Registered,All Light Duty Vehicles,230444440
2011,2010,No._Vehicles_Registered,Single Unit and Combination Trucks,10770054
2011,2011,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,10614
2011,2011,Avg._Miles_per_Vehicle,Motorcycles,2221
2011,2011,Avg._Miles_per_Vehicle,Buses,20693
2011,2011,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,14596
2011,2011,Avg._Miles_per_Vehicle,Single Unit Trucks,13239
2011,2011,Avg._Miles_per_Vehicle,Combination Trucks,66768
2011,2011,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11318
2011,2011,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,26016
2011,2010,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,10650
2011,2010,Avg._Miles_per_Vehicle,Motorcycles,2311
2011,2010,Avg._Miles_per_Vehicle,Buses,16275
2011,2010,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,15474
2011,2010,Avg._Miles_per_Vehicle,Single Unit Trucks,13476
2011,2010,Avg._Miles_per_Vehicle,Combination Trucks,68859
2011,2010,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11493
2011,2010,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,26604
2011,2011,Person-Miles,Light Duty Vehicles Short Wheelbase,3464405229639
2011,2011,Person-Miles,Motorcycles,21516752486
2011,2011,Person-Miles,Buses,292715719890
2011,2011,Person-Miles,Light Duty Vehicles Long Wheelbase,972382447268
2011,2011,Person-Miles,Single Unit Trucks,103803030273
2011,2011,Person-Miles,Combination Trucks,163791293119
2011,2011,Person-Miles,All Light Duty Vehicles,4436787676907
2011,2011,Person-Miles,Single Unit and Combination Trucks,267594323392
2011,2010,Person-Miles,Light Duty Vehicles Short Wheelbase,3429995641086
2011,2010,Person-Miles,Motorcycles,21482715623
2011,2010,Person-Miles,Buses,291914044960
2011,2010,Person-Miles,Light Duty Vehicles Long Wheelbase,1001455727706
2011,2010,Person-Miles,Single Unit Trucks,110738245206
2011,2010,Person-Miles,Combination Trucks,175788971737
2011,2010,Person-Miles,All Light Duty Vehicles,4431451368792
2011,2010,Person-Miles,Single Unit and Combination Trucks,286527216944
2011,2011,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,88536601541
2011,2011,Fuel_Consumed,Motorcycles,425410006
2011,2011,Fuel_Consumed,Buses,1932822720
2011,2011,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,35325790905
2011,2011,Fuel_Consumed,Single Unit Trucks,14183269522
2011,2011,Fuel_Consumed,Combination Trucks,28193355044
2011,2011,Fuel_Consumed,All Light Duty Vehicles,123862392446
2011,2011,Fuel_Consumed,Single Unit and Combination Trucks,42376624565
2011,2010,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,86788517826
2011,2010,Fuel_Consumed,Motorcycles,426731798
2011,2010,Fuel_Consumed,Buses,1921134026
2011,2010,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,36250973903
2011,2010,Fuel_Consumed,Single Unit Trucks,15096529868
2011,2010,Fuel_Consumed,Combination Trucks,29926663579
2011,2010,Fuel_Consumed,All Light Duty Vehicles,123039491729
2011,2010,Fuel_Consumed,Single Unit and Combination Trucks,45023193447
2011,2011,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,460
2011,2011,Avg._Fuel_per_Vehicle,Motorcycles,51
2011,2011,Avg._Fuel_per_Vehicle,Buses,2902
2011,2011,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,855
2011,2011,Avg._Fuel_per_Vehicle,Single Unit Trucks,1814
2011,2011,Avg._Fuel_per_Vehicle,Combination Trucks,11500
2011,2011,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,530
2011,2011,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,4126
2011,2010,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,456
2011,2010,Avg._Fuel_per_Vehicle,Motorcycles,53
2011,2010,Avg._Fuel_per_Vehicle,Buses,2271
2011,2010,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,901
2011,2010,Avg._Fuel_per_Vehicle,Single Unit Trucks,1837
2011,2010,Avg._Fuel_per_Vehicle,Combination Trucks,11723
2011,2010,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,534
2011,2010,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,4180
2011,2011,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,23
2011,2011,Avg._Miles_Traveled_per_Gallon,Motorcycles,43
2011,2011,Avg._Miles_Traveled_per_Gallon,Buses,7
2011,2011,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,17
2011,2011,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,7
2011,2011,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2011,2011,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,21
2011,2011,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,6
2011,2010,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,23
2011,2010,Avg._Miles_Traveled_per_Gallon,Motorcycles,43
2011,2010,Avg._Miles_Traveled_per_Gallon,Buses,7
2011,2010,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,17
2011,2010,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,7
2011,2010,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2011,2010,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2011,2010,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,6
2010,2010,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,138324343141
2010,2010,Interstate_Rural_VMT,Motorcycles,1524477120
2010,2010,Interstate_Rural_VMT,Buses,1552608475
2010,2010,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,43964726625
2010,2010,Interstate_Rural_VMT,Single Unit Trucks,11217320763
2010,2010,Interstate_Rural_VMT,Combination Trucks,49104012011
2010,2010,Interstate_Rural_VMT,All Light Duty Vehicles,182289069766
2010,2010,Interstate_Rural_VMT,Single Unit and Combination Trucks,60321332773
2010,2009,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,139799039945
2010,2009,Interstate_Rural_VMT,Motorcycles,1481714443
2010,2009,Interstate_Rural_VMT,Buses,1602711292
2010,2009,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,42055103800
2010,2009,Interstate_Rural_VMT,Single Unit Trucks,11013422662
2010,2009,Interstate_Rural_VMT,Combination Trucks,46226486339
2010,2009,Interstate_Rural_VMT,All Light Duty Vehicles,181854143744
2010,2009,Interstate_Rural_VMT,Single Unit and Combination Trucks,57239909001
2010,2010,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,229775201758
2010,2010,Other_Arterial_Rural_VMT,Motorcycles,2889584508
2010,2010,Other_Arterial_Rural_VMT,Buses,2033746717
2010,2010,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,89585123979
2010,2010,Other_Arterial_Rural_VMT,Single Unit Trucks,18933781563
2010,2010,Other_Arterial_Rural_VMT,Combination Trucks,33064375175
2010,2010,Other_Arterial_Rural_VMT,All Light Duty Vehicles,319360325737
2010,2010,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,51998156739
2010,2009,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,229576447908
2010,2009,Other_Arterial_Rural_VMT,Motorcycles,3298233000
2010,2009,Other_Arterial_Rural_VMT,Buses,2074685000
2010,2009,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,89306473441
2010,2009,Other_Arterial_Rural_VMT,Single Unit Trucks,19386834860
2010,2009,Other_Arterial_Rural_VMT,Combination Trucks,29217428920
2010,2009,Other_Arterial_Rural_VMT,All Light Duty Vehicles,318882921350
2010,2009,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,48604263780
2010,2010,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,230210123840
2010,2010,Other_Rural_VMT,Motorcycles,2805994018
2010,2010,Other_Rural_VMT,Buses,2048437688
2010,2010,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,92755293529
2010,2010,Other_Rural_VMT,Single Unit Trucks,18058070737
2010,2010,Other_Rural_VMT,Combination Trucks,16218254393
2010,2010,Other_Rural_VMT,All Light Duty Vehicles,322965417370
2010,2010,Other_Rural_VMT,Single Unit and Combination Trucks,34276325131
2010,2009,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,227578890795
2010,2009,Other_Rural_VMT,Motorcycles,3519418082
2010,2009,Other_Rural_VMT,Buses,2539707511
2010,2009,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,98046918865
2010,2009,Other_Rural_VMT,Single Unit Trucks,19110681459
2010,2009,Other_Rural_VMT,Combination Trucks,16346149918
2010,2009,Other_Rural_VMT,All Light Duty Vehicles,325625809661
2010,2009,Other_Rural_VMT,Single Unit and Combination Trucks,35456831377
2010,2010,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,598309668740
2010,2010,All_Rural_VMT,Motorcycles,7220055645
2010,2010,All_Rural_VMT,Buses,5634792880
2010,2010,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,226305144133
2010,2010,All_Rural_VMT,Single Unit Trucks,48209173063
2010,2010,All_Rural_VMT,Combination Trucks,98386641579
2010,2010,All_Rural_VMT,All Light Duty Vehicles,824614812873
2010,2010,All_Rural_VMT,Single Unit and Combination Trucks,146595814643
2010,2009,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,596954378648
2010,2009,All_Rural_VMT,Motorcycles,8299365525
2010,2009,All_Rural_VMT,Buses,6217103804
2010,2009,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,229408496106
2010,2009,All_Rural_VMT,Single Unit Trucks,49510938981
2010,2009,All_Rural_VMT,Combination Trucks,91790065177
2010,2009,All_Rural_VMT,All Light Duty Vehicles,826362874754
2010,2009,All_Rural_VMT,Single Unit and Combination Trucks,141301004158
2010,2010,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,339569954956
2010,2010,Interstate_Urban_VMT,Motorcycles,2223102032
2010,2010,Interstate_Urban_VMT,Buses,2011347525
2010,2010,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,83722885922
2010,2010,Interstate_Urban_VMT,Single Unit Trucks,14497709984
2010,2010,Interstate_Urban_VMT,Combination Trucks,35806909126
2010,2010,Interstate_Urban_VMT,All Light Duty Vehicles,423292840877
2010,2010,Interstate_Urban_VMT,Single Unit and Combination Trucks,50304619110
2010,2009,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,334717680684
2010,2009,Interstate_Urban_VMT,Motorcycles,2318125830
2010,2009,Interstate_Urban_VMT,Buses,2171001689
2010,2009,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,87097519994
2010,2009,Interstate_Urban_VMT,Single Unit Trucks,15576628011
2010,2009,Interstate_Urban_VMT,Combination Trucks,32917430158
2010,2009,Interstate_Urban_VMT,All Light Duty Vehicles,421815200678
2010,2009,Interstate_Urban_VMT,Single Unit and Combination Trucks,48494058169
2010,2010,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,1087864940137
2010,2010,Other_Urban_VMT,Motorcycles,9069744299
2010,2010,Other_Urban_VMT,Buses,6123390018
2010,2010,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,312683723341
2010,2010,Other_Urban_VMT,Single Unit Trucks,48031362159
2010,2010,Other_Urban_VMT,Combination Trucks,41595421032
2010,2010,Other_Urban_VMT,All Light Duty Vehicles,1400548663479
2010,2010,Other_Urban_VMT,Single Unit and Combination Trucks,89626783191
2010,2009,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,1084042011083
2010,2009,Other_Urban_VMT,Motorcycles,10204550945
2010,2009,Other_Urban_VMT,Buses,5999365738
2010,2009,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,301027626700
2010,2009,Other_Urban_VMT,Single Unit Trucks,55119189921
2010,2009,Other_Urban_VMT,Combination Trucks,43392039004
2010,2009,Other_Urban_VMT,All Light Duty Vehicles,1385069637783
2010,2009,Other_Urban_VMT,Single Unit and Combination Trucks,98511228925
2010,2010,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1427434895093
2010,2010,All_Urban_VMT,Motorcycles,11292846331
2010,2010,All_Urban_VMT,Buses,8134737543
2010,2010,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,396406609263
2010,2010,All_Urban_VMT,Single Unit Trucks,62529072143
2010,2010,All_Urban_VMT,Combination Trucks,77402330158
2010,2010,All_Urban_VMT,All Light Duty Vehicles,1823841504356
2010,2010,All_Urban_VMT,Single Unit and Combination Trucks,139931402301
2010,2009,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1418759691767
2010,2009,All_Urban_VMT,Motorcycles,12522676775
2010,2009,All_Urban_VMT,Buses,8170367427
2010,2009,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,388125146695
2010,2009,All_Urban_VMT,Single Unit Trucks,70695817932
2010,2009,All_Urban_VMT,Combination Trucks,76309469162
2010,2009,All_Urban_VMT,All Light Duty Vehicles,1806884838461
2010,2009,All_Urban_VMT,Single Unit and Combination Trucks,147005287094
2010,2010,Total_VMT,Light Duty Vehicles Short Wheelbase,2025744563833
2010,2010,Total_VMT,Motorcycles,18512901976
2010,2010,Total_VMT,Buses,13769530423
2010,2010,Total_VMT,Light Duty Vehicles Long Wheelbase,622711753397
2010,2010,Total_VMT,Single Unit Trucks,110738245206
2010,2010,Total_VMT,Combination Trucks,175788971737
2010,2010,Total_VMT,All Light Duty Vehicles,2648456317230
2010,2010,Total_VMT,Single Unit and Combination Trucks,286527216944
2010,2009,Total_VMT,Light Duty Vehicles Short Wheelbase,2015714070415
2010,2009,Total_VMT,Motorcycles,20822042300
2010,2009,Total_VMT,Buses,14387471231
2010,2009,Total_VMT,Light Duty Vehicles Long Wheelbase,617533642801
2010,2009,Total_VMT,Single Unit Trucks,120206756913
2010,2009,Total_VMT,Combination Trucks,168099534339
2010,2009,Total_VMT,All Light Duty Vehicles,2633247713216
2010,2009,Total_VMT,Single Unit and Combination Trucks,288306291252
2010,2010,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,190202782
2010,2010,No._Vehicles_Registered,Motorcycles,8009503
2010,2010,No._Vehicles_Registered,Buses,846051
2010,2010,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,40241658
2010,2010,No._Vehicles_Registered,Single Unit Trucks,8217189
2010,2010,No._Vehicles_Registered,Combination Trucks,2552865
2010,2010,No._Vehicles_Registered,All Light Duty Vehicles,230444440
2010,2010,No._Vehicles_Registered,Single Unit and Combination Trucks,10770054
2010,2009,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,193979654
2010,2009,No._Vehicles_Registered,Motorcycles,7929724
2010,2009,No._Vehicles_Registered,Buses,841993
2010,2009,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,40488025
2010,2009,No._Vehicles_Registered,Single Unit Trucks,8356097
2010,2009,No._Vehicles_Registered,Combination Trucks,2617118
2010,2009,No._Vehicles_Registered,All Light Duty Vehicles,234467679
2010,2009,No._Vehicles_Registered,Single Unit and Combination Trucks,10973214
2010,2010,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,10650
2010,2010,Avg._Miles_per_Vehicle,Motorcycles,2311
2010,2010,Avg._Miles_per_Vehicle,Buses,16275
2010,2010,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,15474
2010,2010,Avg._Miles_per_Vehicle,Single Unit Trucks,13476
2010,2010,Avg._Miles_per_Vehicle,Combination Trucks,68859
2010,2010,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11493
2010,2010,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,26604
2010,2009,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,10391
2010,2009,Avg._Miles_per_Vehicle,Motorcycles,2626
2010,2009,Avg._Miles_per_Vehicle,Buses,17087
2010,2009,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,15252
2010,2009,Avg._Miles_per_Vehicle,Single Unit Trucks,14386
2010,2009,Avg._Miles_per_Vehicle,Combination Trucks,64231
2010,2009,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11231
2010,2009,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,26274
2010,2010,Person-Miles,Light Duty Vehicles Short Wheelbase,3429995641086
2010,2010,Person-Miles,Motorcycles,21482715623
2010,2010,Person-Miles,Buses,291914044960
2010,2010,Person-Miles,Light Duty Vehicles Long Wheelbase,1001455727706
2010,2010,Person-Miles,Single Unit Trucks,110738245206
2010,2010,Person-Miles,Combination Trucks,175788971737
2010,2010,Person-Miles,All Light Duty Vehicles,4431451368792
2010,2010,Person-Miles,Single Unit and Combination Trucks,286527216944
2010,2009,Person-Miles,Light Duty Vehicles Short Wheelbase,3413874695168
2010,2009,Person-Miles,Motorcycles,24162284984
2010,2009,Person-Miles,Buses,305014390095
2010,2009,Person-Miles,Light Duty Vehicles Long Wheelbase,991383338484
2010,2009,Person-Miles,Single Unit Trucks,120206756913
2010,2009,Person-Miles,Combination Trucks,168099534339
2010,2009,Person-Miles,All Light Duty Vehicles,4405258033652
2010,2009,Person-Miles,Single Unit and Combination Trucks,288306291252
2010,2010,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,86788517826
2010,2010,Fuel_Consumed,Motorcycles,426731798
2010,2010,Fuel_Consumed,Buses,1921134026
2010,2010,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,36250973903
2010,2010,Fuel_Consumed,Single Unit Trucks,15096529868
2010,2010,Fuel_Consumed,Combination Trucks,29926663579
2010,2010,Fuel_Consumed,All Light Duty Vehicles,123039491729
2010,2010,Fuel_Consumed,Single Unit and Combination Trucks,45023193447
2010,2009,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,85657543102
2010,2009,Fuel_Consumed,Motorcycles,482289744
2010,2009,Fuel_Consumed,Buses,1987069357
2010,2009,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,35710537753
2010,2009,Fuel_Consumed,Single Unit Trucks,16252604103
2010,2009,Fuel_Consumed,Combination Trucks,28049987288
2010,2009,Fuel_Consumed,All Light Duty Vehicles,121368080855
2010,2009,Fuel_Consumed,Single Unit and Combination Trucks,44302591392
2010,2010,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,456
2010,2010,Avg._Fuel_per_Vehicle,Motorcycles,53
2010,2010,Avg._Fuel_per_Vehicle,Buses,2271
2010,2010,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,901
2010,2010,Avg._Fuel_per_Vehicle,Single Unit Trucks,1837
2010,2010,Avg._Fuel_per_Vehicle,Combination Trucks,11723
2010,2010,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,534
2010,2010,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,4180
2010,2009,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,442
2010,2009,Avg._Fuel_per_Vehicle,Motorcycles,43
2010,2009,Avg._Fuel_per_Vehicle,Buses,2360
2010,2009,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,882
2010,2009,Avg._Fuel_per_Vehicle,Single Unit Trucks,1945
2010,2009,Avg._Fuel_per_Vehicle,Combination Trucks,10718
2010,2009,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,518
2010,2009,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,4037
2010,2010,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,23
2010,2010,Avg._Miles_Traveled_per_Gallon,Motorcycles,43
2010,2010,Avg._Miles_Traveled_per_Gallon,Buses,7
2010,2010,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,17
2010,2010,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,7
2010,2010,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2010,2010,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2010,2010,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,6
2010,2009,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,24
2010,2009,Avg._Miles_Traveled_per_Gallon,Motorcycles,43
2010,2009,Avg._Miles_Traveled_per_Gallon,Buses,7
2010,2009,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,17
2010,2009,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,7
2010,2009,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2010,2009,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2010,2009,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,7
2009,2009,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,139620881060
2009,2009,Interstate_Rural_VMT,Motorcycles,1479899788
2009,2009,Interstate_Rural_VMT,Buses,1601496986
2009,2009,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,42001583520
2009,2009,Interstate_Rural_VMT,Single Unit Trucks,10990970421
